model,precision,batch_size,power_mode,schedule,mode,seq_len,gen_tokens,p_peak_w,p_avg_w,p_idle_w,p_p95_w,peak_to_avg,dpdt_max_w_per_s,dpdt_p95_w_per_s,transient_count,temp_max_c,thermal_ramp_c_per_s,energy_total_j,energy_per_inf_j,duration_s,n_inferences,throughput_infps
resnet18,INT4,4,15W,default,train,128,64,10.763283865181368,9.49053343874729,7.149875572235502,10.403598463191512,1.1341073644225077,818.231117402486,212.6462570640013,16.164817749603802,45.60266416190589,2.9845055780168575,29.940858326810922,0.5988171665362184,3.1550000000000002,50.0,15.817959093978228
resnet18,INT4,4,15W,default,train,128,64,10.815331563621983,9.536426535003761,7.184450017389316,10.453906841405072,1.1341073644225077,822.1878137961452,213.67454437861863,16.164817749603802,45.60266416190589,2.9845055780168575,30.085642463768256,0.6017128492753652,3.1550000000000002,50.0,15.817959093978228
resnet18,INT4,4,15W,default,train,128,64,10.568752741775448,9.319005478072267,7.0206516899425795,10.215568144391161,1.1341073644225075,803.4427479357197,208.80297690964773,16.164817749603802,45.60266416190589,2.9845055780168575,29.39971968557396,0.5879943937114792,3.1550000000000002,50.0,15.817959093978228
resnet18,INT4,4,25W,default,inference,128,64,17.98075505600181,8.930141454484392,2.2508804537006513,17.464195790441032,2.0134905082575743,3001.1411277530947,260.9963593138648,3.803486529318542,45.89820615384088,3.178646241201798,28.207039885228323,0.5641407977045665,3.1550000000000002,50.0,15.817959093978228
resnet18,INT4,4,25W,default,inference,128,64,19.045956149188402,9.459173545183637,2.3842252611042736,18.498795304736348,2.0134905082575743,3178.932260557763,276.4580908369828,3.803486529318542,45.89820615384088,3.178646241201798,29.87805812821773,0.5975611625643547,3.1550000000000002,50.0,15.817959093978228
resnet18,INT4,4,25W,default,inference,128,64,18.93434669701823,9.40374271414051,2.3702536824049565,18.39039221939911,2.013490508257574,3160.303692618839,274.8380442599229,3.803486529318542,45.89820615384088,3.178646241201798,29.702972473631625,0.5940594494726326,3.1550000000000002,50.0,15.817959093978228
resnet18,INT4,4,25W,default,train,128,64,17.66508538888054,15.18342782296679,11.056227343532827,16.807584307534654,1.16344514524974,1255.3302527070582,377.5992073485062,12.99524564183835,50.31079658545488,4.950878320226681,47.89768045122417,0.9579536090244833,3.1550000000000002,50.0,15.817959093978228
resnet18,INT4,4,25W,default,train,128,64,18.52077230256748,15.918904624069654,11.591784848313631,17.621734345648832,1.1634451452497403,1316.13775213035,395.889902991,12.99524564183835,50.31079658545488,4.950878320226681,50.21781745910242,1.0043563491820484,3.1550000000000002,50.0,15.817959093978228
resnet18,INT4,4,25W,default,train,128,64,17.647426162034357,15.16824943065643,11.045174782935224,16.7907822973836,1.16344514524974,1254.0753387787406,377.2217333701634,12.99524564183835,50.31079658545488,4.950878320226681,47.849798655813956,0.9569959731162792,3.1550000000000002,50.0,15.817959093978228
resnet18,INT4,4,MAXN,default,inference,128,64,29.272919934273638,13.488529431144581,2.267237644972587,28.162746086189486,2.1702084043856855,5048.3971123489155,427.7735250434208,3.803486529318542,50.44831958996858,5.032374288499244,42.61166166363495,0.852233233272699,3.1550000000000002,50.0,15.817959093978228
resnet18,INT4,4,MAXN,default,inference,128,64,29.860767883904643,13.759401089572888,2.3127674726739533,28.728299935273103,2.1702084043856855,5149.7771556818225,436.36391473354456,3.803486529318542,50.44831958996858,5.032374288499244,43.46737329047575,0.8693474658095149,3.1550000000000002,50.0,15.817959093978228
resnet18,INT4,4,MAXN,default,inference,128,64,30.599860839454905,14.09996421432011,2.370011484399468,29.439362831902105,2.170208404385685,5277.240857660822,447.1644908168454,3.803486529318542,50.44831958996858,5.032374288499244,44.543247478312054,0.8908649495662411,3.1550000000000002,50.0,15.817959093978228
resnet18,INT4,4,MAXN,default,train,128,64,27.64378514914606,23.80396684899384,16.7638901306552,26.521150603261717,1.1613100171291206,2135.8993849942335,633.0721329198328,13.312202852614895,57.205132562703945,7.94876358905414,75.09016612379511,1.5018033224759022,3.1550000000000002,50.0,15.817959093978228
resnet18,INT4,4,MAXN,default,train,128,64,29.271381227678607,25.20548414801459,17.75090553720663,28.08264880212083,1.1613100171291209,2261.655732918393,670.3458172365546,13.312202852614895,57.205132562703945,7.94876358905414,79.51128498505287,1.5902256997010573,3.1550000000000002,50.0,15.817959093978228
resnet18,INT4,4,MAXN,default,train,128,64,27.666845173057382,23.82382375504924,16.777874312096852,26.54327414255879,1.1613100171291206,2137.681119681594,633.6002320366488,13.312202852614895,57.205132562703945,7.94876358905414,75.15280519499964,1.5030561038999928,3.1550000000000002,50.0,15.817959093978228
resnet18,INT4,8,7W,default,inference,128,64,5.996280580214124,4.185554646355512,2.9355439996590937,5.691246352574139,1.432613138962423,540.1266149969152,99.6529535136905,3.3566433566433567,40.52436063503792,0.7914954115993296,14.969885096504902,0.299397701930098,3.575,50.0,13.947147282556493
resnet18,INT4,8,7W,default,inference,128,64,5.948036787226676,4.151879265559836,2.911925729111113,5.64545674896884,1.4326131389624228,535.7809616786058,98.85118375065349,3.3566433566433567,40.52436063503792,0.7914954115993296,14.84944309450374,0.29698886189007484,3.575,50.0,13.947147282556493
resnet18,INT4,8,7W,default,inference,128,64,5.865835511486678,4.094500707801016,2.8716832056776513,5.567437099208637,1.4326131389624233,528.3765221731601,97.48507024070297,3.3566433566433567,40.52436063503792,0.7914954115993296,14.644225270528938,0.29288450541057875,3.575,50.0,13.947147282556493
resnet18,INT4,8,7W,default,train,128,64,5.7638614538465776,5.1911901303585575,4.494289386298179,5.579209274745289,1.1103159986645423,229.579144837477,113.59606730446001,44.19580419580419,41.74558207107973,1.2341511465757522,18.558687073985745,0.3711737414797149,3.575,50.0,13.947147282556493
resnet18,INT4,8,7W,default,train,128,64,5.472700145496074,4.928957298713599,4.267260477241548,5.297375666320853,1.1103159986645423,217.98196042974615,107.85776497976316,44.19580419580419,41.74558207107973,1.2341511465757522,17.62119548904782,0.35242390978095645,3.575,50.0,13.947147282556493
resnet18,INT4,8,7W,default,train,128,64,5.79512215562034,5.219344909548772,4.518664476038807,5.609468502637526,1.1103159986645423,230.82428322911034,114.21216344263253,44.19580419580419,41.74558207107973,1.2341511465757522,18.659341398621756,0.37318682797243513,3.575,50.0,13.947147282556493
resnet18,INT4,8,15W,default,inference,128,64,12.68175170560876,6.808418600951196,2.631553657571202,12.042408973872309,1.8626574611374522,1909.364716609111,215.4356287021063,3.3566433566433567,43.051286031148145,1.6623618421019495,24.35742952739414,0.4871485905478828,3.575,50.0,13.947147282556493
resnet18,INT4,8,15W,default,inference,128,64,12.560168765536693,6.74314468848539,2.606324332942223,11.92695556313047,1.8626574611374522,1891.0591874279544,213.37019659604388,3.3566433566433567,43.051286031148145,1.6623618421019495,24.1239091144981,0.48247818228996203,3.575,50.0,13.947147282556493
resnet18,INT4,8,15W,default,inference,128,64,12.888183920402577,6.919245319819707,2.6743898100595787,12.238434035207481,1.8626574611374527,1940.4451537954399,218.94246711140948,3.3566433566433567,43.051286031148145,1.6623618421019495,24.75391719256428,0.49507834385128563,3.575,50.0,13.947147282556493
resnet18,INT4,8,15W,default,train,128,64,12.405411992834598,10.581589392125997,8.01706062739012,11.641580671900169,1.1723580960404445,734.7619328385362,252.79489988828092,14.265734265734265,45.62673136328731,2.61450428561896,37.82506180634604,0.7565012361269209,3.575,50.0,13.947147282556493
resnet18,INT4,8,15W,default,train,128,64,12.334929000566015,10.52146868966603,7.971510634972014,11.575437488508472,1.1723580960404443,730.5872855425476,251.35861216283837,14.265734265734265,45.62673136328731,2.61450428561896,37.610153704914566,0.7522030740982913,3.575,50.0,13.947147282556493
resnet18,INT4,8,15W,default,train,128,64,12.633696516932618,10.776311913230288,8.164590662752577,11.855809163865487,1.1723580960404443,748.2830297807634,257.4468343382399,14.265734265734265,45.62673136328731,2.61450428561896,38.521118998032016,0.7704223799606403,3.575,50.0,13.947147282556493
resnet18,INT4,8,25W,default,inference,128,64,21.713657533678035,10.421592926999944,2.5336040133720847,20.495292202220988,2.0835257801542943,3540.405396030781,338.4200239222252,3.3566433566433567,46.00296339535891,2.782188590375025,37.29222965303765,0.745844593060753,3.575,50.0,13.947147282556493
resnet18,INT4,8,25W,default,inference,128,64,21.799856534627196,10.462964625766627,2.543661928968052,20.576654529560475,2.0835257801542943,3554.460117471402,339.76348565445716,3.3566433566433567,46.00296339535891,2.782188590375025,37.440272558028354,0.7488054511605671,3.575,50.0,13.947147282556493
resnet18,INT4,8,25W,default,inference,128,64,21.024768802979267,10.090956878595613,2.453222748716045,19.84505739914418,2.0835257801542943,3428.0822935940823,327.68329104517596,3.3566433566433567,46.00296339535891,2.782188590375025,36.10909425952957,0.7221818851905915,3.575,50.0,13.947147282556493
resnet18,INT4,8,25W,default,train,128,64,20.02903049637104,17.01350607690194,12.294355925002257,18.904392897975754,1.1772429742487391,1377.951129756094,390.78494904822196,10.34965034965035,50.17600921921019,4.396382546336045,60.817015601155546,1.2163403120231109,3.575,50.0,13.947147282556493
resnet18,INT4,8,25W,default,train,128,64,20.211490316805534,17.168495169574953,12.406354654788014,19.076607530841425,1.1772429742487394,1390.503944818628,394.344909259214,10.34965034965035,50.17600921921019,4.396382546336045,61.371044501753566,1.2274208900350714,3.575,50.0,13.947147282556493
resnet18,INT4,8,25W,default,train,128,64,19.979357767317993,16.971311958831496,12.263865472114137,18.85750931134865,1.1772429742487396,1374.5337604965523,389.8157880648379,10.34965034965035,50.17600921921019,4.396382546336045,60.6661871754702,1.213323743509404,3.575,50.0,13.947147282556493
resnet18,INT4,8,MAXN,default,inference,128,64,34.0473322486586,15.420762479446267,2.4949611075653926,32.15962519813009,2.207889025853226,6051.75901677849,506.13163828547323,3.3566433566433567,50.409277135195204,4.466611274950392,55.19089383680404,1.1038178767360807,3.575,50.0,13.947147282556493
resnet18,INT4,8,MAXN,default,inference,128,64,34.1315811110251,15.458920584939793,2.501134796400275,32.23920299933013,2.2078890258532256,6066.733870278207,507.3840422747739,3.3566433566433567,50.409277135195204,4.466611274950392,55.32746165905756,1.1065492331811513,3.575,50.0,13.947147282556493
resnet18,INT4,8,MAXN,default,inference,128,64,34.41460416888193,15.587107760356119,2.521874498317004,32.506534236815355,2.207889025853226,6117.039936252254,511.5913300264093,3.3566433566433567,50.409277135195204,4.466611274950392,55.78624343454187,1.1157248686908374,3.575,50.0,13.947147282556493
resnet18,INT4,8,MAXN,default,train,128,64,31.879226014164423,26.839511468179662,18.964537790591034,30.05993826530011,1.1877722160464708,2549.2375610866848,645.5101762225017,10.06993006993007,57.361938124346985,6.995102793107078,95.93873051609336,1.9187746103218672,3.575,50.0,13.947147282556493
resnet18,INT4,8,MAXN,default,train,128,64,31.72066147376012,26.70601403638075,18.870209803537367,29.910422706374646,1.187772216046471,2536.5578717468156,642.2994638804412,10.06993006993007,57.361938124346985,6.995102793107078,95.46153948565562,1.9092307897131124,3.575,50.0,13.947147282556493
resnet18,INT4,8,MAXN,default,train,128,64,31.414945533062266,26.448628035455897,18.688343358349062,29.622153402094412,1.1877722160464708,2512.1111502767385,636.1091394771387,10.06993006993007,57.361938124346985,6.995102793107078,94.54150462546002,1.8908300925092005,3.575,50.0,13.947147282556493
resnet18,INT4,16,7W,default,inference,128,64,6.365606158903855,4.395042723827996,3.015942356262232,6.104917576685716,1.4483604731285837,619.2415894800412,104.37627020068633,2.973977695167286,40.561633250629754,0.6935022113771885,17.73931046908516,0.35478620938170324,4.035,50.0,12.364817244036917
resnet18,INT4,16,7W,default,inference,128,64,6.633173722648114,4.5797809631740956,3.1427124278805434,6.361527533707402,1.4483604731285837,645.2703696669115,108.7635514168274,2.973977695167286,40.561633250629754,0.6935022113771885,18.484952591175457,0.36969905182350915,4.035,50.0,12.364817244036917
resnet18,INT4,16,7W,default,inference,128,64,6.470239991987161,4.467285673718286,3.0655165211125994,6.205266374704391,1.4483604731285837,629.4202935177183,106.09194172691807,2.973977695167286,40.561633250629754,0.6935022113771885,18.03089810493645,0.36061796209872904,4.035,50.0,12.364817244036917
resnet18,INT4,16,7W,default,train,128,64,6.58537284612852,5.693866274514042,4.9398447400010355,6.135645186285675,1.1565731488294508,290.6283006907903,119.07881816050659,28.99628252788104,41.74858785702008,1.1010878605999548,22.973105516017576,0.4594621103203515,4.035,50.0,12.364817244036917
resnet18,INT4,16,7W,default,train,128,64,6.315107584629305,5.460188653887326,4.737112341757741,5.883836854474551,1.1565731488294508,278.70084638857185,114.19179525669531,28.99628252788104,41.74858785702008,1.1010878605999548,22.03028382394198,0.4406056764788396,4.035,50.0,12.364817244036917
resnet18,INT4,16,7W,default,train,128,64,6.232016643940359,5.388346297203667,4.674783851648736,5.80642035245192,1.156573148829451,275.0338438574356,112.6893182902011,28.99628252788104,41.74858785702008,1.1010878605999548,21.74042066926965,0.434808413385393,4.035,50.0,12.364817244036917
resnet18,INT4,16,15W,default,inference,128,64,13.658958387857073,7.278077761133193,2.6899120499273774,13.056277673828236,1.8767260856705081,1984.8933330317245,209.5079426499624,2.973977695167286,42.94342656190164,1.4746076563743713,29.387080702027646,0.5877416140405529,4.035,50.0,12.364817244036917
resnet18,INT4,16,15W,default,inference,128,64,14.271637993999427,7.60453968374427,2.8105694389104356,13.641923726458264,1.876726085670508,2073.9267447300563,218.90552921121747,2.973977695167286,42.94342656190164,1.4746076563743713,30.70525332683031,0.6141050665366062,4.035,50.0,12.364817244036917
resnet18,INT4,16,15W,default,inference,128,64,14.249720020321153,7.59286084907275,2.8062530467059177,13.620972849951778,1.8767260856705081,2070.741667318425,218.56934035684074,2.973977695167286,42.94342656190164,1.4746076563743713,30.658097076476626,0.6131619415295325,4.035,50.0,12.364817244036917
resnet18,INT4,16,15W,default,train,128,64,13.406956833921011,11.560768622097994,8.749556983298827,12.735902819994921,1.1596942445759268,957.7650682440619,244.4278873865954,11.895910780669144,45.56412287819794,2.338406508336373,46.645583607539066,0.9329116721507813,4.035,50.0,12.364817244036917
resnet18,INT4,16,15W,default,train,128,64,13.1048373831712,11.30025215220701,8.552389842176218,12.448905255040836,1.1596942445759268,936.1822840261596,238.91982019431975,11.895910780669144,45.56412287819794,2.338406508336373,45.59444737476187,0.9118889474952374,4.035,50.0,12.364817244036917
resnet18,INT4,16,15W,default,train,128,64,13.283669702631713,11.454458590927336,8.669098174198025,12.618786539059059,1.1596942445759268,948.9576924036212,242.18018767246235,11.895910780669144,45.56412287819794,2.338406508336373,46.2166421063821,0.9243328421276421,4.035,50.0,12.364817244036917
resnet18,INT4,16,25W,default,inference,128,64,23.127865490311017,11.109314198868391,2.6242782466666164,22.022289641819132,2.081844574408279,3982.533741728917,350.2482710297021,2.973977695167286,46.071967160133795,2.473689962837644,44.866893338276405,0.8973378667655281,4.035,50.0,12.364817244036917
resnet18,INT4,16,25W,default,inference,128,64,23.105896000975008,11.0987613028424,2.6217854073261675,22.00137035475206,2.0818445744082785,3978.750676118913,349.91556520094474,2.973977695167286,46.071967160133795,2.473689962837644,44.824273636291885,0.8964854727258377,4.035,50.0,12.364817244036917
